Date,bitcoin,ethereum,eos,bitcoin-cash,bitcoin-sv,monero,litecoin,maidsafecoin,ripple,stellar,tether
2015-04-25,228.71,0,0,0,0,0,1.41,0,0,0,0
2015-04-26,219.09,0,0,0,0,0,1.34,0,0,0,0
2015-04-27,221.97,0,0,0,0,0,1.35,0,0,0,0
2015-04-28,225.92,0,0,0,0,0,1.37,0,0,0,0
2015-04-29,225.23,0,0,0,0,0,1.38,0,0,0,0
2015-04-30,232.11,0,0,0,0,0,1.42,0,0,0,0
2015-05-01,235.75,0,0,0,0,0,1.43,0,0,0,0
2015-05-02,234.94,0,0,0,0,0,1.42,0,0,0,0
2015-05-03,239.7,0,0,0,0,0,1.44,0,0,0,0
2015-05-04,240.03,0,0,0,0,0,1.43,0,0,0,0
2015-05-05,235.73,0,0,0,0,0,1.4,0,0,0,0
2015-05-06,234.84,0,0,0,0,0,1.4,0,0,0,0
2015-05-07,232.77,0,0,0,0,0,1.41,0,0,0,0
2015-05-08,239.89,0,0,0,0,0,1.46,0,0,0,0
2015-05-09,242.59,0,0,0,0,0,1.46,0,0,0,0
2015-05-10,241.22,0,0,0,0,0,1.44,0,0,0,0
2015-05-11,241.29,0,0,0,0,0,1.44,0,0,0,0
2015-05-12,241.33,0,0,0,0,0,1.44,0,0,0,0
2015-05-13,241.93,0,0,0,0,0,1.45,0,0,0,0
2015-05-14,236.64,0,0,0,0,0,1.45,0,0,0,0
2015-05-15,237.51,0,0,0,0,0,1.45,0,0,0,0
2015-05-16,236.82,0,0,0,0,0,1.46,0,0,0,0
2015-05-17,236.58,0,0,0,0,0,1.45,0,0,0,0
2015-05-18,235.76,0,0,0,0,0,1.45,0,0,0,0
2015-05-19,233.17,0,0,0,0,0,1.45,0,0,0,0
2015-05-20,233.61,0,0,0,0,0,1.46,0,0,0,0
2015-05-21,235.44,0,0,0,0,0,1.47,0,0,0,0
2015-05-22,237.69,0,0,0,0,0,1.65,0,0,0,0
2015-05-23,240.38,0,0,0,0,0,1.83,0,0,0,0
2015-05-24,240.75,0,0,0,0,0,1.82,0,0,0,0
2015-05-25,239.22,0,0,0,0,0,1.82,0,0,0,0
2015-05-26,237.81,0,0,0,0,0,1.81,0,0,0,0
2015-05-27,237.63,0,0,0,0,0,1.85,0,0,0,0
2015-05-28,237.45,0,0,0,0,0,1.84,0,0,0,0
2015-05-29,237.04,0,0,0,0,0,1.83,0,0,0,0
2015-05-30,234.22,0,0,0,0,0,1.81,0,0,0,0
2015-05-31,232.34,0,0,0,0,0,1.71,0,0,0,0
2015-06-01,227.44,0,0,0,0,0,1.64,0,0,0,0
2015-06-02,224.62,0,0,0,0,0,1.64,0,0,0,0
2015-06-03,226.03,0,0,0,0,0,1.68,0,0,0,0
2015-06-04,225.61,0,0,0,0,0,1.68,0,0,0,0
2015-06-05,224.78,0,0,0,0,0,1.7,0,0,0,0
2015-06-06,225.26,0,0,0,0,0,1.76,0,0,0,0
2015-06-07,224.87,0,0,0,0,0,1.75,0,0,0,0
2015-06-08,226.4,0,0,0,0,0,1.77,0,0,0,0
2015-06-09,229.85,0,0,0,0,0,1.8,0,0,0,0
2015-06-10,229.29,0,0,0,0,0,1.78,0,0,0,0
2015-06-11,229.9,0,0,0,0,0,1.78,0,0,0,0
2015-06-12,230.52,0,0,0,0,0,1.81,0,0,0,0
2015-06-13,231.05,0,0,0,0,0,1.83,0,0,0,0
2015-06-14,234.01,0,0,0,0,0,1.98,0,0,0,0
2015-06-15,235.93,0,0,0,0,0,2.01,0,0,0,0
2015-06-16,242.05,0,0,0,0,0,2.33,0,0,0,0
2015-06-17,250.98,0,0,0,0,0,2.94,0,0,0,0
2015-06-18,248.81,0,0,0,0,0,3.03,0,0,0,0
2015-06-19,247.71,0,0,0,0,0,2.94,0,0,0,0
2015-06-20,243.54,0,0,0,0,0,3.0,0,0,0,0
2015-06-21,244.12,0,0,0,0,0,3.0,0,0,0,0
2015-06-22,245.89,0,0,0,0,0,3.0,0,0,0,0
2015-06-23,245.11,0,0,0,0,0,2.98,0,0,0,0
2015-06-24,242.61,0,0,0,0,0,2.89,0,0,0,0
2015-06-25,242.28,0,0,0,0,0,2.83,0,0,0,0
2015-06-26,242.35,0,0,0,0,0,2.86,0,0,0,0
2015-06-27,246.06,0,0,0,0,0,2.96,0,0,0,0
2015-06-28,249.76,0,0,0,0,0,3.08,0,0,0,0
2015-06-29,252.79,0,0,0,0,0,3.33,0,0,0,0
2015-06-30,262.34,0,0,0,0,0,4.05,0,0,0,0
2015-07-01,259.22,0,0,0,0,0,3.97,0,0,0,0
2015-07-02,256.49,0,0,0,0,0,4.07,0,0,0,0
2015-07-03,254.94,0,0,0,0,0,4.1,0,0,0,0
2015-07-04,256.58,0,0,0,0,0,4.11,0,0,0,0
2015-07-05,263.66,0,0,0,0,0,4.24,0,0,0,0
2015-07-06,271.72,0,0,0,0,0,5.12,0,0,0,0
2015-07-07,267.11,0,0,0,0,0,5.26,0,0,0,0
2015-07-08,267.93,0,0,0,0,0,5.66,0,0,0,0
2015-07-09,269.28,0,0,0,0,0,7.04,0,0,0,0
2015-07-10,280.13,0,0,0,0,0,6.46,0,0,0,0
2015-07-11,290.99,0,0,0,0,0,4.27,0,0,0,0
2015-07-12,304.45,0,0,0,0,0,5.04,0,0,0,0
2015-07-13,292.99,0,0,0,0,0,4.71,0,0,0,0
2015-07-14,290.17,0,0,0,0,0,4.64,0,0,0,0
2015-07-15,289.9,0,0,0,0,0,4.48,0,0,0,0
2015-07-16,281.39,0,0,0,0,0,3.71,0,0,0,0
2015-07-17,276.87,0,0,0,0,0,3.72,0,0,0,0
2015-07-18,276.7,0,0,0,0,0,3.9,0,0,0,0
2015-07-19,274.46,0,0,0,0,0,3.86,0,0,0,0
2015-07-20,276.18,0,0,0,0,0,3.77,0,0,0,0
2015-07-21,278.54,0,0,0,0,0,3.86,0,0,0,0
2015-07-22,275.93,0,0,0,0,0,3.78,0,0,0,0
2015-07-23,276.56,0,0,0,0,0,3.8,0,0,0,0
2015-07-24,282.26,0,0,0,0,0,4.18,0,0,0,0
2015-07-25,287.99,0,0,0,0,0,4.63,0,0,0,0
2015-07-26,290.18,0,0,0,0,0,4.6,0,0,0,0
2015-07-27,290.38,0,0,0,0,0,4.63,0,0,0,0
2015-07-28,293.82,0,0,0,0,0,5.0,0,0,0,0
2015-07-29,290.65,0,0,0,0,0,4.87,0,0,0,0
2015-07-30,287.43,0,0,0,0,0,4.6,0,0,0,0
2015-07-31,284.46,0,0,0,0,0,4.61,0,0,0,0
2015-08-01,280.4,0,0,0,0,0,4.28,0,0,0,0
2015-08-02,279.65,0,0,0,0,0,4.03,0,0,0,0
2015-08-03,282.31,0,0,0,0,0,4.24,0,0,0,0
2015-08-04,283.58,0,0,0,0,0,4.31,0,0,0,0
2015-08-05,282.52,0,0,0,0,0,4.34,0,0,0,0
2015-08-06,279.16,0,0,0,0,0,4.16,0,0,0,0
2015-08-07,277.69,0,0,0,0,0,4.12,0,0,0,0
2015-08-08,271.68,0,0,0,0,0,4.06,0,0,0,0
2015-08-09,263.59,0,0,0,0,0,3.88,0,0,0,0
2015-08-10,264.32,0,0,0,0,0,3.93,0,0,0,0
2015-08-11,265.59,0,0,0,0,0,4.01,0,0,0,0
2015-08-12,267.93,0,0,0,0,0,4.04,0,0,0,0
2015-08-13,264.31,0,0,0,0,0,3.89,0,0,0,0
2015-08-14,265.13,0,0,0,0,0,3.99,0,0,0,0
2015-08-15,264.88,0,0,0,0,0,4.0,0,0,0,0
2015-08-16,259.23,0,0,0,0,0,3.94,0,0,0,0
2015-08-17,257.98,0,0,0,0,0,3.97,0,0,0,0
2015-08-18,253.47,0,0,0,0,0,3.91,0,0,0,0
2015-08-19,230.97,0,0,0,0,0,3.49,0,0,0,0
2015-08-20,232.8,0,0,0,0,0,3.55,0,0,0,0
2015-08-21,233.45,0,0,0,0,0,3.58,0,0,0,0
2015-08-22,229.56,0,0,0,0,0,3.51,0,0,0,0
2015-08-23,228.9,0,0,0,0,0,3.44,0,0,0,0
2015-08-24,219.72,0,0,0,0,0,3.15,0,0,0,0
2015-08-25,214.88,0,0,0,0,0,2.79,0,0,0,0
2015-08-26,225.55,0,0,0,0,0,2.95,0,0,0,0
2015-08-27,225.75,0,0,0,0,0,2.95,0,0,0,0
2015-08-28,227.7,0,0,0,0,0,2.84,0,0,0,0
2015-08-29,229.76,0,0,0,0,0,2.87,0,0,0,0
2015-08-30,228.57,0,0,0,0,0,2.83,0,0,0,0
2015-08-31,228.57,0,0,0,0,0,2.82,0,0,0,0
2015-09-01,228.13,0,0,0,0,0,2.82,0,0,0,0
2015-09-02,227.72,0,0,0,0,0,2.78,0,0,0,0
2015-09-03,227.22,0,0,0,0,0,2.69,0,0,0,0
2015-09-04,229.03,0,0,0,0,0,2.69,0,0,0,0
2015-09-05,231.77,0,0,0,0,0,2.77,0,0,0,0
2015-09-06,239.2,0,0,0,0,0,3.01,0,0,0,0
2015-09-07,240.07,0,0,0,0,0,3.03,0,0,0,0
2015-09-08,243.46,0,0,0,0,0,3.07,0,0,0,0
2015-09-09,240.33,0,0,0,0,0,2.97,0,0,0,0
2015-09-10,238.27,0,0,0,0,0,2.93,0,0,0,0
2015-09-11,239.85,0,0,0,0,0,2.95,0,0,0,0
2015-09-12,238.07,0,0,0,0,0,2.89,0,0,0,0
2015-09-13,232.72,0,0,0,0,0,2.8,0,0,0,0
2015-09-14,230.1,0,0,0,0,0,2.82,0,0,0,0
2015-09-15,230.25,0,0,0,0,0,2.82,0,0,0,0
2015-09-16,228.76,0,0,0,0,0,2.78,0,0,0,0
2015-09-17,230.72,0,0,0,0,0,2.85,0,0,0,0
2015-09-18,232.93,0,0,0,0,0,2.95,0,0,0,0
2015-09-19,231.66,0,0,0,0,0,2.9,0,0,0,0
2015-09-20,231.39,0,0,0,0,0,2.84,0,0,0,0
2015-09-21,228.2,0,0,0,0,0,2.8,0,0,0,0
2015-09-22,228.88,0,0,0,0,0,2.82,0,0,0,0
2015-09-23,230.38,0,0,0,0,0,2.85,0,0,0,0
2015-09-24,232.32,0,0,0,0,0,2.88,0,0,0,0
2015-09-25,235.16,0,0,0,0,0,2.9,0,0,0,0
2015-09-26,234.14,0,0,0,0,0,2.86,0,0,0,0
2015-09-27,233.44,0,0,0,0,0,2.86,0,0,0,0
2015-09-28,237.24,0,0,0,0,0,2.97,0,0,0,0
2015-09-29,237.92,0,0,0,0,0,3.06,0,0,0,0
2015-09-30,236.88,0,0,0,0,0,2.99,0,0,0,0
2015-10-01,237.04,0,0,0,0,0,2.99,0,0,0,0
2015-10-02,237.73,0,0,0,0,0,2.98,0,0,0,0
2015-10-03,238.31,0,0,0,0,0,3.0,0,0,0,0
2015-10-04,238.83,0,0,0,0,0,3.0,0,0,0,0
2015-10-05,238.74,0,0,0,0,0,2.99,0,0,0,0
2015-10-06,243.14,0,0,0,0,0,3.05,0,0,0,0
2015-10-07,245.15,0,0,0,0,0,3.09,0,0,0,0
2015-10-08,243.59,0,0,0,0,0,3.05,0,0,0,0
2015-10-09,243.21,0,0,0,0,0,3.08,0,0,0,0
2015-10-10,244.37,0,0,0,0,0,3.09,0,0,0,0
2015-10-11,245.52,0,0,0,0,0,3.1,0,0,0,0
2015-10-12,246.36,0,0,0,0,0,3.14,0,0,0,0
2015-10-13,247.4,0,0,0,0,0,3.14,0,0,0,0
2015-10-14,251.1,0,0,0,0,0,3.13,0,0,0,0
2015-10-15,254.38,0,0,0,0,0,3.09,0,0,0,0
2015-10-16,259.67,0,0,0,0,0,3.09,0,0,0,0
2015-10-17,268.72,0,0,0,0,0,3.06,0,0,0,0
2015-10-18,266.49,0,0,0,0,0,3.01,0,0,0,0
2015-10-19,263.38,0,0,0,0,0,3.01,0,0,0,0
2015-10-20,266.99,0,0,0,0,0,3.05,0,0,0,0
2015-10-21,267.92,0,0,0,0,0,3.07,0,0,0,0
2015-10-22,271.79,0,0,0,0,0,3.08,0,0,0,0
2015-10-23,276.43,0,0,0,0,0,3.09,0,0,0,0
2015-10-24,279.18,0,0,0,0,0,3.07,0,0,0,0
2015-10-25,288.88,0,0,0,0,0,3.08,0,0,0,0
2015-10-26,283.96,0,0,0,0,0,3.07,0,0,0,0
2015-10-27,291.62,0,0,0,0,0,3.08,0,0,0,0
2015-10-28,300.7,0,0,0,0,0,3.07,0,0,0,0
2015-10-29,308.5,0,0,0,0,0,3.24,0,0,0,0
2015-10-30,323.89,0,0,0,0,0,3.84,0,0,0,0
2015-10-31,321.54,0,0,0,0,0,3.75,0,0,0,0
2015-11-01,316.68,0,0,0,0,0,3.67,0,0,0,0
2015-11-02,335.08,0,0,0,0,0,3.84,0,0,0,0
2015-11-03,381.68,0,0,0,0,0,4.23,0,0,0,0
2015-11-04,445.62,0,0,0,0,0,4.62,0,0,0,0
2015-11-05,400.07,0,0,0,0,0,3.91,0,0,0,0
2015-11-06,371.4,0,0,0,0,0,3.51,0,0,0,0
2015-11-07,381.87,0,0,0,0,0,3.51,0,0,0,0
2015-11-08,381.12,0,0,0,0,0,3.45,0,0,0,0
2015-11-09,374.3,0,0,0,0,0,3.3,0,0,0,0
2015-11-10,365.27,0,0,0,0,0,3.22,0,0,0,0
2015-11-11,316.1,0,0,0,0,0,2.99,0,0,0,0
2015-11-12,327.56,0,0,0,0,0,3.13,0,0,0,0
2015-11-13,333.78,0,0,0,0,0,3.2,0,0,0,0
2015-11-14,333.46,0,0,0,0,0,3.19,0,0,0,0
2015-11-15,328.17,0,0,0,0,0,3.12,0,0,0,0
2015-11-16,322.23,0,0,0,0,0,3.09,0,0,0,0
2015-11-17,334.5,0,0,0,0,0,3.18,0,0,0,0
2015-11-18,333.49,0,0,0,0,0,3.17,0,0,0,0
2015-11-19,330.59,0,0,0,0,0,3.15,0,0,0,0
2015-11-20,319.72,0,0,0,0,0,3.1,0,0,0,0
2015-11-21,324.48,0,0,0,0,0,3.12,0,0,0,0
2015-11-22,323.55,0,0,0,0,0,3.11,0,0,0,0
2015-11-23,322.75,0,0,0,0,0,3.11,0,0,0,0
2015-11-24,320.68,0,0,0,0,0,3.1,0,0,0,0
2015-11-25,322.51,0,0,0,0,0,3.2,0,0,0,0
2015-11-26,342.37,0,0,0,0,0,3.56,0,0,0,0
2015-11-27,355.03,0,0,0,0,0,3.55,0,0,0,0
2015-11-28,354.24,0,0,0,0,0,3.49,0,0,0,0
2015-11-29,360.37,0,0,0,0,0,3.54,0,0,0,0
2015-11-30,376.03,0,0,0,0,0,3.61,0,0,0,0
2015-12-01,366.99,0,0,0,0,0,3.48,0,0,0,0
2015-12-02,355.31,0,0,0,0,0,3.33,0,0,0,0
2015-12-03,361.54,0,0,0,0,0,3.36,0,0,0,0
2015-12-04,359.69,0,0,0,0,0,3.34,0,0,0,0
2015-12-05,373.86,0,0,0,0,0,3.41,0,0,0,0
2015-12-06,393.09,0,0,0,0,0,3.47,0,0,0,0
2015-12-07,392.77,0,0,0,0,0,3.54,0,0,0,0
2015-12-08,394.52,0,0,0,0,0,3.56,0,0,0,0
2015-12-09,416.85,0,0,0,0,0,3.65,0,0,0,0
2015-12-10,414.95,0,0,0,0,0,3.62,0,0,0,0
2015-12-11,432.29,0,0,0,0,0,3.72,0,0,0,0
2015-12-12,431.85,0,0,0,0,0,3.62,0,0,0,0
2015-12-13,434.77,0,0,0,0,0,3.56,0,0,0,0
2015-12-14,440.45,0,0,0,0,0,3.57,0,0,0,0
2015-12-15,455.87,0,0,0,0,0,3.71,0,0,0,0
2015-12-16,455.51,0,0,0,0,0,3.67,0,0,0,0
2015-12-17,452.98,0,0,0,0,0,3.67,0,0,0,0
2015-12-18,457.98,0,0,0,0,0,3.71,0,0,0,0
2015-12-19,461.39,0,0,0,0,0,3.7,0,0,0,0
2015-12-20,452.13,0,0,0,0,0,3.59,0,0,0,0
2015-12-21,436.13,0,0,0,0,0,3.43,0,0,0,0
2015-12-22,437.98,0,0,0,0,0,3.41,0,0,0,0
2015-12-23,439.62,0,0,0,0,0,3.49,0,0,0,0
2015-12-24,453.85,0,0,0,0,0,3.61,0,0,0,0
2015-12-25,454.22,0,0,0,0,0,3.59,0,0,0,0
2015-12-26,430.8,0,0,0,0,0,3.48,0,0,0,0
2015-12-27,419.41,0,0,0,0,0,3.46,0,0,0,0
2015-12-28,424.35,0,0,0,0,0,3.48,0,0,0,0
2015-12-29,425.06,0,0,0,0,0,3.48,0,0,0,0
2015-12-30,428.98,0,0,0,0,0,3.47,0,0,0,0
2015-12-31,425.64,0,0,0,0,0,3.45,0,0,0,0
2016-01-01,432.05,0,0,0,0,0,3.48,0,0,0,0
2016-01-02,433.12,0,0,0,0,0,3.49,0,0,0,0
2016-01-03,429.27,0,0,0,0,0,3.46,0,0,0,0
2016-01-04,431.7,0,0,0,0,0,3.48,0,0,0,0
2016-01-05,432.46,0,0,0,0,0,3.47,0,0,0,0
2016-01-06,430.48,0,0,0,0,0,3.46,0,0,0,0
2016-01-07,448.74,0,0,0,0,0,3.54,0,0,0,0
2016-01-08,455.1,0,0,0,0,0,3.56,0,0,0,0
2016-01-09,450.14,0,0,0,0,0,3.55,0,0,0,0
2016-01-10,444.89,0,0,0,0,0,3.52,0,0,0,0
2016-01-11,447.59,0,0,0,0,0,3.55,0,0,0,0
2016-01-12,446.46,0,0,0,0,0,3.53,0,0,0,0
2016-01-13,429.89,0,0,0,0,0,3.46,0,0,0,0
2016-01-14,431.2,0,0,0,0,0,3.47,0,0,0,0
2016-01-15,402.72,0,0,0,0,0,3.28,0,0,0,0
2016-01-16,371.37,0,0,0,0,0,3.02,0,0,0,0
2016-01-17,384.77,0,0,0,0,0,3.05,0,0,0,0
2016-01-18,382.61,0,0,0,0,0,3.01,0,0,0,0
2016-01-19,383.04,0,0,0,0,0,3.02,0,0,0,0
2016-01-20,392.73,0,0,0,0,0,3.14,0,0,0,0
2016-01-21,413.99,0,0,0,0,0,3.27,0,0,0,0
2016-01-22,393.61,0,0,0,0,0,3.11,0,0,0,0
2016-01-23,389.52,0,0,0,0,0,3.11,0,0,0,0
2016-01-24,396.59,0,0,0,0,0,3.15,0,0,0,0
2016-01-25,396.33,0,0,0,0,0,3.14,0,0,0,0
2016-01-26,393.48,0,0,0,0,0,3.13,0,0,0,0
2016-01-27,394.42,0,0,0,0,0,3.23,0,0,0,0
2016-01-28,383.72,0,0,0,0,0,3.14,0,0,0,0
2016-01-29,375.97,0,0,0,0,0,3.08,0,0,0,0
2016-01-30,378.96,0,0,0,0,0,3.09,0,0,0,0
2016-01-31,378.39,0,0,0,0,0,3.08,0,0,0,0
2016-02-01,373.1,0,0,0,0,0,3.06,0,0,0,0
2016-02-02,374.06,0,0,0,0,0,3.07,0,0,0,0
2016-02-03,371.9,0,0,0,0,0,3.05,0,0,0,0
2016-02-04,378.18,0,0,0,0,0,3.12,0,0,0,0
2016-02-05,387.32,0,0,0,0,0,3.13,0,0,0,0
2016-02-06,376.58,0,0,0,0,0,3.08,0,0,0,0
2016-02-07,376.35,0,0,0,0,0,3.09,0,0,0,0
2016-02-08,375.86,0,0,0,0,0,3.07,0,0,0,0
2016-02-09,373.63,0,0,0,0,0,3.05,0,0,0,0
2016-02-10,378.12,0,0,0,0,0,3.07,0,0,0,0
2016-02-11,377.8,0,0,0,0,0,3.05,0,0,0,0
2016-02-12,381.57,0,0,0,0,0,3.08,0,0,0,0
2016-02-13,388.84,0,0,0,0,0,3.1,0,0,0,0
2016-02-14,399.11,0,0,0,0,0,3.16,0,0,0,0
2016-02-15,403.0,0,0,0,0,0,3.15,0,0,0,0
2016-02-16,403.53,0,0,0,0,0,3.16,0,0,0,0
2016-02-17,414.07,0,0,0,0,0,3.21,0,0,0,0
2016-02-18,419.69,0,0,0,0,0,3.22,0,0,0,0
2016-02-19,419.33,0,0,0,0,0,3.21,0,0,0,0
2016-02-20,430.08,0,0,0,0,0,3.36,0,0,0,0
2016-02-21,438.37,0,0,0,0,0,3.45,0,0,0,0
2016-02-22,436.23,0,0,0,0,0,3.43,0,0,0,0
2016-02-23,427.36,0,0,0,0,0,3.41,0,0,0,0
2016-02-24,421.27,0,0,0,0,0,3.35,0,0,0,0
2016-02-25,423.12,0,0,0,0,0,3.35,0,0,0,0
2016-02-26,424.13,0,0,0,0,0,3.35,0,0,0,0
2016-02-27,432.35,0,0,0,0,0,3.4,0,0,0,0
2016-02-28,429.46,0,0,0,0,0,3.39,0,0,0,0
2016-02-29,436.47,0,0,0,0,0,3.42,0,0,0,0
2016-03-01,434.16,0,0,0,0,0,3.4,0,0,0,0
2016-03-02,431.37,0,0,0,0,0,3.39,0,0,0,0
2016-03-03,420.29,0,0,0,0,0,3.31,0,0,0,0
2016-03-04,418.89,0,0,0,0,0,3.29,0,0,0,0
2016-03-05,402.02,0,0,0,0,0,3.18,0,0,0,0
2016-03-06,403.39,0,0,0,0,0,3.19,0,0,0,0
2016-03-07,408.72,0,0,0,0,0,3.21,0,0,0,0
2016-03-08,412.08,0,0,0,0,0,3.23,0,0,0,0
2016-03-09,411.34,0,0,0,0,0,3.24,0,0,0,0
2016-03-10,413.49,0,0,0,0,0,3.25,0,0,0,0
2016-03-11,419.16,0,0,0,0,0,3.34,0,0,0,0
2016-03-12,413.09,0,0,0,0,0,3.29,0,0,0,0
2016-03-13,412.69,0,0,0,0,0,3.27,0,0,0,0
2016-03-14,413.66,0,0,0,0,0,3.28,0,0,0,0
2016-03-15,415.47,12.67,0,0,0,0,3.29,0,0,0,0
2016-03-16,415.28,13.23,0,0,0,0,3.29,0,0,0,0
2016-03-17,418.07,11.52,0,0,0,0,3.29,0,0,0,0
2016-03-18,412.81,10.01,0,0,0,0,3.21,0,0,0,0
2016-03-19,408.04,10.57,0,0,0,0,3.17,0,0,0,0
2016-03-20,411.13,10.24,0,0,0,0,3.18,0,0,0,0
2016-03-21,409.96,11.13,0,0,0,0,3.18,0,0,0,0
2016-03-22,415.25,11.57,0,0,0,0,3.21,0,0,0,0
2016-03-23,416.77,11.96,0,0,0,0,3.23,0,0,0,0
2016-03-24,415.82,11.39,0,0,0,0,3.22,0,0,0,0
2016-03-25,415.01,10.77,0,0,0,0,3.21,0,0,0,0
2016-03-26,416.03,10.91,0,0,0,0,3.21,0,0,0,0
2016-03-27,419.67,10.56,0,0,0,0,3.26,0,0,0,0
2016-03-28,423.18,11.29,0,0,0,0,3.26,0,0,0,0
2016-03-29,418.14,11.61,0,0,0,0,3.23,0,0,0,0
2016-03-30,413.09,11.84,0,0,0,0,3.21,0,0,0,0
2016-03-31,415.3,11.74,0,0,0,0,3.23,0,0,0,0
2016-04-01,415.56,11.63,0,0,0,0,3.23,0,0,0,0
2016-04-02,418.49,11.51,0,0,0,0,3.24,0,0,0,0
2016-04-03,418.27,11.55,0,0,0,0,3.24,0,0,0,0
2016-04-04,418.33,11.28,0,0,0,0,3.23,0,0,0,0
2016-04-05,420.89,10.87,0,0,0,0,3.24,0,0,0,0
2016-04-06,421.36,10.75,0,0,0,0,3.24,0,0,0,0
2016-04-07,420.33,10.32,0,0,0,0,3.23,0,0,0,0
2016-04-08,420.67,9.85,0,0,0,0,3.22,0,0,0,0
2016-04-09,417.07,9.57,0,0,0,0,3.21,0,0,0,0
2016-04-10,419.8,8.53,0,0,0,0,3.22,0,0,0,0
2016-04-11,420.92,8.5,0,0,0,0,3.22,0,0,0,0
2016-04-12,424.4,7.85,0,0,0,0,3.25,0,0,0,0
2016-04-13,424.39,7.83,0,0,0,0,3.24,0,0,0,0
2016-04-14,423.99,8.43,0,0,0,0,3.23,0,0,0,0
2016-04-15,427.25,8.36,0,0,0,0,3.26,0,0,0,0
2016-04-16,430.68,8.34,0,0,0,0,3.27,0,0,0,0
2016-04-17,429.25,9.27,0,0,0,0,3.27,0,0,0,0
2016-04-18,428.13,9.22,0,0,0,0,3.25,0,0,0,0
2016-04-19,429.56,9.03,0,0,0,0,3.25,0,0,0,0
2016-04-20,437.63,8.63,0,0,0,0,3.27,0,0,0,0
2016-04-21,444.06,8.45,0,0,0,0,3.31,0,0,0,0
2016-04-22,446.26,7.99,0,0,0,0,3.32,0,0,0,0
2016-04-23,447.04,8.1,0,0,0,0,3.32,0,0,0,0
2016-04-24,454.2,8.22,0,0,0,0,3.49,0,0,0,0
2016-04-25,459.56,7.74,0,0,0,0,3.68,0,0,0,0
2016-04-26,464.97,7.35,0,0,0,0,3.92,0,0,0,0
2016-04-27,459.8,7.64,0,0,0,0,4.04,0,0,0,0
2016-04-28,444.68,7.44,0,0,0,0,3.79,0,0,0,0
2016-04-29,450.49,7.47,0,0,0,0,3.8,0,0,0,0
2016-04-30,452.86,8.4,0,0,0,0,3.75,0,0,0,0
2016-05-01,451.99,8.74,0,0,0,0,3.7,0,0,0,0
2016-05-02,446.78,9.62,0,0,0,0,3.7,0,0,0,0
2016-05-03,447.14,9.61,0,0,0,0,3.71,0,0,0,0
2016-05-04,447.96,9.55,0,0,0,0,3.74,0,0,0,0
2016-05-05,447.6,9.56,0,0,0,0,3.72,0,0,0,0
2016-05-06,452.39,9.68,0,0,0,0,3.75,0,0,0,0
2016-05-07,458.63,9.35,0,0,0,0,3.91,0,0,0,0
2016-05-08,458.03,9.31,0,0,0,0,3.92,0,0,0,0
2016-05-09,459.04,9.47,0,0,0,0,3.98,0,0,0,0
2016-05-10,455.81,9.36,0,0,0,0,3.97,0,0,0,0
2016-05-11,453.56,9.73,0,0,0,0,3.87,0,0,0,0
2016-05-12,451.47,10.15,0,0,0,0,3.83,0,0,0,0
2016-05-13,454.77,10.61,0,0,0,0,3.89,0,0,0,0
2016-05-14,456.04,10.2,0,0,0,0,4.0,0,0,0,0
2016-05-15,457.76,10.15,0,0,0,0,4.04,0,0,0,0
2016-05-16,456.94,10.69,0,0,0,0,4.08,0,0,0,0
2016-05-17,454.14,11.77,0,0,0,0,4.0,0,0,0,0
2016-05-18,454.92,13.04,0,0,0,0,4.01,0,0,0,0
2016-05-19,449.66,13.97,0,0,0,0,3.94,0,0,0,0
2016-05-20,441.59,14.33,0,0,0,0,3.87,0,0,0,0
2016-05-21,443.05,13.64,0,0,0,0,3.93,0,0,0,0
2016-05-22,442.09,14.07,0,0,0,0,3.95,0,0,0,0
2016-05-23,442.12,14.02,0,0,0,0,3.94,0,0,0,0
2016-05-24,445.65,12.98,0,0,0,0,3.96,0,0,0,0
2016-05-25,448.75,12.43,0,0,0,0,4.01,0,0,0,0
2016-05-26,451.19,12.46,0,0,0,0,4.06,0,0,0,0
2016-05-27,470.78,11.32,0,0,0,0,4.36,0,0,0,0
2016-05-28,496.5,10.85,0,0,0,0,4.49,0,0,0,0
2016-05-29,523.71,12.18,0,0,0,0.89,4.51,0.06,0.01,0,0
2016-05-30,531.8,12.42,0,0,0,0.89,4.52,0.07,0.01,0,0
2016-05-31,533.87,13.29,0,0,0,0.92,4.59,0.07,0.01,0,0
2016-06-01,531.86,13.88,0,0,0,0.91,4.65,0.06,0.01,0,0
2016-06-02,534.67,13.83,0,0,0,0.92,4.68,0.06,0.01,0,0
2016-06-03,553.03,13.67,0,0,0,0.94,4.76,0.06,0.01,0,0
2016-06-04,572.73,13.67,0,0,0,0.97,4.82,0.06,0.01,0,0
2016-06-05,574.26,13.74,0,0,0,0.98,4.79,0.06,0.01,0,0
2016-06-06,580.42,13.84,0,0,0,1.01,4.89,0.06,0.01,0,0
2016-06-07,580.39,14.06,0,0,0,0.99,4.83,0.06,0.01,0,0
2016-06-08,576.15,14.57,0,0,0,0,4.72,0,0,0,0
2016-06-09,575.66,14.46,0,0,0,0,4.71,0,0,0,0
2016-06-10,575.24,14.09,0,0,0,1.16,4.77,0.06,0.01,0,0
2016-06-11,583.12,13.9,0,0,0,1.16,4.89,0.06,0.01,0,0
